t(s),Total retention volume 8,Total retention volume 7,Total retention volume 6,Total solute volume 8,Total solute volume 7,Total solute volume 6,Total 1 volume 8,Total 2 volume 8,Total 3 volume 7,Total 4 volume 6,Flux surface 10: solute
16340580.412869032,3.924193352471984e+18,8.520382341913293e+17,1.1628752679077665e+19,2.9935274153894096e+16,8.520066778017459e+17,9.179229731304774e+18,6.237497904638312e+17,3.270508287854271e+18,31556389582726.26,2.4495229477728753e+18,-6984673416088.477
16447299.370032392,3.9332748224987617e+18,8.524410780167393e+17,1.1651103365045592e+19,2.9935735408613124e+16,8.52409493894503e+17,9.191182910547141e+18,6.247991815152371e+17,3.2785399055749396e+18,31584122237537.508,2.4599204544984586e+18,-6985671567733.707
16564690.222912088,3.9432177674014505e+18,8.528659202375615e+17,1.1675462790647468e+19,2.993623447714888e+16,8.528343062251629e+17,9.204148800240142e+18,6.259471820198881e+17,3.287334350904504e+18,31614012399269.766,2.471313990407336e+18,-6987500868407.764
16693820.161079753,3.954100320658403e+18,8.533450658428078e+17,1.1702218880420362e+19,2.993678030475296e+16,8.533134187878044e+17,9.218420163583353e+18,6.272026575883183e+17,3.2969608827653524e+18,31647055004424.637,2.4837987168370104e+18,-6987802706209.492
16811211.01395945,3.9639480344518154e+18,8.537625738174228e+17,1.1726315041287537e+19,2.993726871928458e+16,8.537308973251116e+17,9.231210354505517e+18,6.283378436292739e+17,3.305672922103307e+18,31676492308730.56,2.495104686782031e+18,-6989633018060.251
16940340.952127114,3.974727154889479e+18,8.542335315676001e+17,1.175278486925752e+19,2.993780301068693e+16,8.542018225269471e+17,9.24529071539654e+18,6.295794129946335e+17,3.3152099388841364e+18,31709040655144.41,2.507494153861006e+18,-6989912552977.227
17057731.80500681,3.9844819082556774e+18,8.546436283934857e+17,1.1776624025701427e+19,2.993828108532337e+16,8.546118903593619e+17,9.25790962057583e+18,6.30702110315478e+17,3.323841516854912e+18,31738034123107.664,2.518714405125613e+18,-6991717851146.459
17186861.743174475,3.9951600251129743e+18,8.551061185102858e+17,1.1802812249520353e+19,2.993880410881077e+16,8.550743484198089e+17,9.271801708837143e+18,6.319301207667543e+17,3.3332911002374323e+18,31770090478155.84,2.531010540683209e+18,-6991989586113.767
17304252.59605417,4.0048239928796943e+18,8.555088955732408e+17,1.18264005589437e+19,2.9939272154331468e+16,8.554770969229725e+17,9.28425374603752e+18,6.330406407717142e+17,3.3418440799537106e+18,31798650269176.973,2.5421468129061683e+18,-6993753494888.269
17433382.534221835,4.015403452113149e+18,8.55963068560269e+17,1.185231384384623e+19,2.9939784267141976e+16,8.559312383336778e+17,9.297962356516594e+18,6.342554281329725e+17,3.3512082397130486e+18,31830226589475.098,2.554351487329657e+18,-6994017536894.622
17550773.38710153,4.024978730475576e+18,8.563587209574298e+17,1.1875657579968915e+19,2.994024261727193e+16,8.563268625925987e+17,9.310252125980471e+18,6.353540708355752e+17,3.3596844170227456e+18,31858364829222.203,2.5654054539884396e+18,-6995738096901.469
17679903.325269196,4.035461793789888e+18,8.568048094484033e+17,1.1901302775597154e+19,2.9940744184908364e+16,8.567729199737087e+17,9.323782300883397e+18,6.365559586181448e+17,3.3689650909868196e+18,31889474694820.777,2.5775204747137623e+18,-6995994680867.026
17797294.17814889,4.0449504030130493e+18,8.571935536819935e+17,1.1924408088620968e+19,2.9941193167310868e+16,8.571616364782973e+17,9.33591433683517e+18,6.376430128121659e+17,3.3773661970335744e+18,31917203695913.137,2.5884937517858063e+18,-6997672451537.163
17926424.116316557,4.0553392507429514e+18,8.576318071856763e+17,1.1949791920444846e+19,2.9941684545298564e+16,8.575998593248961e+17,9.349271053625317e+18,6.38832312481698e+17,3.3865652537159567e+18,31947860779407.09,2.600520866819533e+18,-6997921843399.405
18043814.969196253,4.064743138542172e+18,8.580138608438339e+17,1.1972664770653665e+19,2.994212447537507e+16,8.579818856512407e+17,9.36124975346278e+18,6.39908056192262e+17,3.3948929578745416e+18,31975192591955.79,2.611415017190895e+18,-6999558050582.121
18172944.907363918,4.075039873254088e+18,8.584445277745e+17,1.1997793758378273e+19,2.9942606005144644e+16,8.584125223642641e+17,9.374437840129591e+18,6.410850676692525e+17,3.404012199579701e+18,32005410237096.168,2.6233559182487e+18,-6999800526830.611
18290335.760243613,4.084360918196948e+18,8.588201031130856e+17,1.2020439898098782e+19,2.994303718479277e+16,8.587880707565755e+17,9.386267443381127e+18,6.421497686515978e+17,3.4122681123606006e+18,32032356509723.805,2.634172454717661e+18,-7001396579275.404
18419465.69841128,4.094567568314919e+18,8.592434249798925e+17,1.2045320334504045e+19,2.994350919297421e+16,8.592113628322926e+17,9.39929155458542e+18,6.433147808487077e+17,3.4213092782732733e+18,32062147601760.855,2.646028779918597e+18,-7001632413802.884
18536856.551290974,4.103807583094862e+18,8.596127267628582e+17,1.2067745306842173e+19,2.9943931910682644e+16,8.595806380433169e+17,9.410976139218553e+18,6.443686970807473e+17,3.4294949541034644e+18,32088719541763.414,2.656769167623601e+18,-7003189748803.676
18665986.48945864,4.113925640852147e+18,8.600159904068462e+17,1.209229373239731e+19,2.9944392022781376e+16,8.599838726642044e+17,9.423753199260852e+18,6.455218910790301e+17,3.4384593577503744e+18,32117742641097.254,2.668540533136461e+18,-7004064597787.668
18783377.342338335,4.1230868145359227e+18,8.603943262889914e+17,1.2114606638809539e+19,2.9944809481205772e+16,8.603621819406135e+17,9.43539884985608e+18,6.465653675994079e+17,3.4465766374553564e+18,32144348375670.246,2.6792077889534546e+18,-7004101937255.487
18890096.299501695,4.131384380842965e+18,8.607328019642661e+17,1.2134784259690877e+19,2.994518544855113e+16,8.607006336426353e+17,9.445908430768957e+18,6.475098938459834e+17,3.45392930154842e+18,32168321630571.285,2.6888758289219226e+18,-7005054959225.506
19007487.15238139,4.140474879228846e+18,8.611016218227734e+17,1.2156878729123789e+19,2.9945595016065016e+16,8.610694273129595e+17,9.457402297549464e+18,6.485439829163891e+17,3.4619853012964065e+18,32194509813968.51,2.699476431574347e+18,-7005884115850.269
19136617.090549055,4.150429849804109e+18,8.614890952656859e+17,1.218096206552e+19,2.9946037930482e+16,8.614568725529816e+17,9.469868259879946e+18,6.496755276948938e+17,3.4708082841787546e+18,32222712703827.52,2.7110938056400456e+18,-7007500918810.057
19278660.022533488,4.161328180326777e+18,8.61928866323284e+17,1.220743222690397e+19,2.9946523232081212e+16,8.618966123619181e+17,9.483606655592813e+18,6.509133627679251e+17,3.4804682943268244e+18,32253961367203.215,2.72382557131111e+18,-7007653545969.74
19407789.960701153,4.171192220285877e+18,8.623101807838342e+17,1.2231271504134175e+19,2.9946957190212132e+16,8.622778990163465e+17,9.495915017832012e+18,6.520328690639313e+17,3.4892123940317686e+18,32281767487869.477,2.735356486302175e+18,-7009292435517.895
19549832.892685585,4.18199173365351e+18,8.627431444303946e+17,1.2257477050643055e+19,2.994743278726095e+16,8.627108318449774e+17,9.509482867074531e+18,6.532576323687342e+17,3.498786668497522e+18,32312585415143.535,2.747994183568549e+18,-7009421867109.334
19678962.83085325,4.191766911969001e+18,8.631182002534578e+17,1.2281078059318176e+19,2.9947858019060012e+16,8.630858602511775e+17,9.521637644071e+18,6.543653921104371e+17,3.5074536618395146e+18,32340002280517.94,2.759440415247184e+18,-7011045094353.696
19821005.762837682,4.202469818154438e+18,8.635439356184518e+17,1.2307022156849324e+19,2.994832407961694e+16,8.635115652316115e+17,9.535036285793577e+18,6.555773940718295e+17,3.516944100003003e+18,32370386842773.406,2.7719858710557404e+18,-7011170620348.13
19950135.701005347,4.212158117609341e+18,8.639127701759566e+17,1.2330390197412096e+19,2.994874082311823e+16,8.638803727538428e+17,9.547041122964382e+18,6.566736864914689e+17,3.525535690294773e+18,32397422115335.246,2.78334907444773e+18,-7012759556034.967
20000000.0,4.2158932414824776e+18,8.640566975479544e+17,1.2339413164198156e+19,2.9948901411819104e+16,8.640242896633129e+17,9.551682821364058e+18,6.570962350028655e+17,3.528848105067768e+18,32407884639539.52,2.787730342834065e+18,-7012782541974.564
